#   Fibonacci index  |   Time (s)   | Size (bytes) 
# -------------------+--------------+--------------
            14300694 | 0.943886140s | 1241024 B
            14310715 | 0.907200027s | 1241888 B
            14320736 | 0.888474477s | 1242760 B
            14330757 | 0.896508396s | 1243632 B
            14340778 | 0.868452584s | 1244504 B
            14350799 | 0.954321658s | 1245368 B
            14360820 | 0.905198579s | 1246240 B
            14370841 | 0.979985075s | 1247112 B
            14380862 | 1.385324724s | 1247976 B
            14390883 | 1.156819636s | 1248848 B
            14400904 | 1.062078243s | 1249720 B
            14410925 | 0.965502629s | 1250584 B
            14420946 | 0.913320863s | 1251456 B
            14430967 | 1.018695993s | 1252328 B
            14440988 | 0.993164308s | 1253200 B
            14451009 | 0.965895492s | 1254064 B
            14461030 | 0.931383051s | 1254936 B
            14471051 | 0.932085670s | 1255808 B
            14481072 | 1.089739567s | 1256672 B
            14491093 | 0.920186776s | 1257544 B
            14501114 | 0.968489602s | 1258416 B
            14511135 | 0.936357388s | 1259280 B
            14521156 | 0.940427738s | 1260152 B
            14531177 | 0.935379308s | 1261024 B
            14541198 | 0.910227659s | 1261896 B
            14551219 | 0.947147955s | 1262760 B
            14561240 | 0.902113194s | 1263632 B
            14571261 | 0.980056804s | 1264504 B
            14581282 | 0.959441359s | 1265368 B
            14591303 | 1.103900863s | 1266240 B
            14601324 | 0.998790384s | 1267112 B
            14611345 | 0.957736334s | 1267976 B
            14621366 | 0.958057734s | 1268848 B
            14631387 | 0.965487681s | 1269720 B
            14641408 | 1.037066900s | 1270592 B
            14651429 | 0.913642604s | 1271456 B
            14661450 | 0.992063723s | 1272328 B
            14671471 | 0.969935015s | 1273200 B
            14681492 | 0.932905953s | 1274064 B
            14691513 | 1.002929386s | 1274936 B
            14701534 | 0.900387292s | 1275808 B
            14711555 | 0.913017710s | 1276680 B
            14721576 | 0.903065420s | 1277544 B
            14731597 | 0.967321459s | 1278416 B
            14741618 | 0.921562711s | 1279288 B
            14751639 | 0.904437952s | 1280152 B
            14761660 | 0.899241037s | 1281024 B
            14771681 | 0.939816350s | 1281896 B
            14781702 | 0.916630366s | 1282760 B
            14791723 | 0.902644668s | 1283632 B
            14801744 | 0.900666634s | 1284504 B
            14811765 | 0.965896839s | 1285376 B
            14821786 | 0.888534388s | 1286240 B
            14831807 | 0.951617267s | 1287112 B
            14841828 | 0.921905362s | 1287984 B
            14851849 | 0.936224539s | 1288848 B
            14861870 | 0.925813204s | 1289720 B
            14871891 | 0.922363847s | 1290592 B
            14881912 | 0.918662070s | 1291456 B
            14891933 | 0.968891505s | 1292328 B
            14901954 | 1.110431186s | 1293200 B
            14911975 | 0.983866408s | 1294072 B
            14921996 | 0.975515259s | 1294936 B
            14932017 | 0.968826403s | 1295808 B
            14942038 | 1.091130640s | 1296680 B
            14952059 | 1.076176906s | 1297544 B
            14962080 | 0.983733898s | 1298416 B
            14972101 | 0.976457783s | 1299288 B
            14982122 | 1.068214732s | 1300152 B
            14992143 | 0.969112524s | 1301024 B
            15002164 | 0.909477072s | 1301896 B
            15012185 | 0.980839245s | 1302768 B
            15022206 | 0.969236363s | 1303632 B
            15032227 | 0.952174180s | 1304504 B
            15042248 | 0.929374722s | 1305376 B
            15052269 | 0.913427481s | 1306240 B
            15062290 | 0.911653060s | 1307112 B
            15072311 | 0.915619570s | 1307984 B
            15082332 | 0.984549847s | 1308856 B
            15092353 | 0.926264342s | 1309720 B
            15102374 | 0.942601606s | 1310592 B
            15112395 | 0.922065332s | 1311464 B
            15122416 | 0.985865968s | 1312328 B
            15132437 | 0.929315760s | 1313200 B
            15142458 | 0.980148073s | 1314072 B
            15152479 | 0.971851166s | 1314936 B
            15162500 | 0.952964483s | 1315808 B
            15172521 | 0.941352848s | 1316680 B
            15182542 | 0.904478909s | 1317552 B
            15192563 | 0.927568565s | 1318416 B
            15202584 | 0.976897993s | 1319288 B
            15212605 | 1.075522870s | 1320160 B
            15222626 | 1.271028315s | 1321024 B
            15232647 | 1.244661741s | 1321896 B
            15242668 | 1.247677818s | 1322768 B
            15252689 | 1.239824136s | 1323632 B
            15262710 | 1.278305696s | 1324504 B
            15272731 | 1.253575345s | 1325376 B
            15282752 | 1.260248470s | 1326248 B
            15292773 | 1.252662616s | 1327112 B
            15302794 | 1.297199494s | 1327984 B
            15312815 | 1.280628692s | 1328856 B
            15322836 | 1.383993632s | 1329720 B
            15332857 | 1.425422368s | 1330592 B
